Date, Name, Minutes, Seconds, Distance,Pace, Unit, Feel, Notes, Cross Train Type, Calulate Pace, Field 1, Field 2
2010-03-02,Cross Train (weights),0,0,,,miles,,,weights,0,,
2010-03-03,Pool run,35,0,4.67,07:29,miles,5,,,1,,
2010-03-04,3x1000,31,0,4.65,06:40,miles,3,,,1,,
2010-03-05,Batman,20,0,2.75,07:16,miles,3,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-03-06,Warm up and cool down,30,0,4.75,06:18,miles,4,,,1,,
2010-03-06,10k,31,55,10,03:11,km,5,,,1,,
2010-03-08,Batman,19,0,2.75,06:54,miles,3,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-03-09,Warm up and tempo,35,0,5.57,06:17,miles,4,,,1,,
2010-03-09,Cross Train (weights),0,0,,,miles,,,weights,0,,
2010-03-10,Pool run,30,0,4,07:30,miles,5,,,1,,
2010-03-11,"5x500, 300, 2x150",41,0,5.98,06:51,miles,3,,,1,,
2010-03-12,Batman,19,0,2.75,06:54,miles,3,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-03-13,Cross Train (weights),0,0,,,miles,,,weights,0,,
2010-03-13,Warm up and cool down,48,0,7.4,06:29,miles,4,,,1,,
2010-03-13,1500,4,14,1.5,02:49,km,4,,,1,,
2010-03-13,4x400,0,57,0.4,,km,4,,,1,,
2010-03-14,Cross Train (bike),155,0,37.6,04:07,miles,,,bike,0,,
2010-03-15,Rich Man\'s,44,0,6,07:20,miles,3,,,1,,
2010-03-16,Batman,19,0,2.75,06:54,miles,4,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-03-16,"2x800, 1600, 4x400",29,0,4.5,06:26,miles,5,,,1,,
2010-03-16,Cross Train (weights),0,0,,,miles,,,weights,0,,
2010-03-17,Pool run,40,0,5.33,07:30,miles,5,,,1,,
2010-03-18,Warm up and 15 minute tempo,33,0,5.5,06:00,miles,4,,,1,,
2010-03-19,Batman,19,0,2.75,06:54,miles,5,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-03-20,Batman,17,0,2.75,06:10,miles,5,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-03-20,5000,15,26,5,03:05,km,2,,,1,,
2010-03-21,South Shore,91,0,12,07:35,miles,4,,,1,,
2010-03-23,Batman,16,23,2.75,05:57,miles,5,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-03-23,30x200,57,0,7.33,07:46,miles,5,Mostly high 31s and low 32s.,,1,,
2010-03-24,Pool run,15,0,2,07:30,miles,3,,,1,,
2010-03-25,Warm up and 5x1000,44,0,6.5,06:46,miles,3,,,1,,
2010-03-26,Pool run,30,0,4,07:30,miles,3,,,1,,
2010-03-27,20 min tempo,57,0,9.13,06:14,miles,3,,,1,,
2010-03-28,Ran home,10,0,1.53,06:32,miles,3,,,1,,
2010-03-29,Rich Man\'s,32,0,4.4,07:16,miles,3,"http://www.gmap-pedometer.com/?r=3110281 

Is called ""Bruce Wayne"" instead of ""Rich Man's"" on the Friday before races.",,1,,
2010-03-30,3x3x400,9,44,2.25,04:19,miles,3,,,1,,
2010-03-30,Warm up and cool down,40,0,5.5,07:16,miles,3,,,1,,
2010-03-30,Cross Train (weights),0,0,,,miles,,,weights,0,,
2010-03-31,Pool run,30,0,4,07:30,miles,5,,,1,,
2010-04-01,Warm up and cool down,36,0,5.25,06:51,miles,3,,,1,,
2010-04-01,65432,15,0,2.125,07:03,miles,5,,,1,,
2010-04-02,Pool run,30,0,4,07:30,miles,5,,,1,,
2010-04-03,5000 at Shotwell,15,20,5,03:04,km,4,,,1,,
2010-04-03,Warm up and cool down,24,0,3.6,06:40,miles,4,,,1,,
2010-04-04,Terwilliger + Hawthorne,86,0,11.6,07:24,miles,2,http://www.gmap-pedometer.com/?r=3604662,,1,,
2010-04-05,Neil Weare + Iron Mountain,49,0,6.53,07:30,miles,4,,,1,,
2010-04-06,Warm up and cool down,38,0,5.5,06:54,miles,4,,,1,,
2010-04-06,4x4321,38,0,5.5,06:54,miles,5,,,1,,
2010-04-07,Pool run,30,0,4,07:30,miles,5,,,1,,
2010-04-08,Tempo run,33,0,5.85,05:38,miles,4,,,1,,
2010-04-09,Batman,19,0,2.75,06:54,miles,4,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-04-10,Warm up,20,0,3.12,06:24,miles,4,,,1,,
2010-04-10,5k,14,56,5,02:59,km,5,,,1,,
2010-04-11,Bay Run,75,0,10,07:30,miles,4,,,1,,
2010-04-12,Rich Man\'s,30,0,4.4,06:49,miles,4,"http://www.gmap-pedometer.com/?r=3110281 

Is called ""Bruce Wayne"" instead of ""Rich Man's"" on the Friday before races.",,1,,
2010-04-13,2x4x400,8,37,2,04:18,miles,4,,,1,,
2010-04-13,Batman,19,0,2.75,06:54,miles,4,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-04-14,Pool run,30,0,4,07:30,miles,5,,,1,,
2010-04-16,Batman,18,0,2.75,06:32,miles,4,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-04-15,"3x600, 2x300",16,0,4,04:00,km,5,,,1,,
2010-04-15,Warm up and cool down,29,0,4.08,07:06,miles,4,,,1,,
2010-04-17,Batman,18,0,2.75,06:32,miles,3,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-04-17,1500,4,10,1.5,02:46,km,5,,,1,,
2010-04-19,Rich Man\'s,32,0,4.4,07:16,miles,4,"http://www.gmap-pedometer.com/?r=3110281 

Is called ""Bruce Wayne"" instead of ""Rich Man's"" on the Friday before races.",,1,,
2010-04-18,Bad cough,22,0,2.93,07:30,miles,2,,,1,,
2010-04-20,Warm up and cool down,28,0,4.125,06:47,miles,4,,,1,,
2010-04-20,15 minute tempo,16,0,4.75,03:22,km,4,,,1,,
2010-04-21,Pool run,30,0,4,07:30,miles,5,,,1,,
2010-04-24,Warm up and cool down,30,0,4,07:30,miles,3,,,1,,
2010-04-24,5000,15,36,5,03:07,km,2,,,1,,
2010-04-23,Warm up and cool down,40,0,5.33,07:30,miles,3,,,1,,
2010-04-23,10000,31,43,10,03:10,km,1,,,1,,
2010-04-22,Batman,18,0,2.75,06:32,miles,5,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-04-25,Batman,18,0,2.75,06:32,miles,4,,,1,,
2010-04-27,Batman,18,0,2.75,06:32,miles,4,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-04-27,Cross Train (weights),0,0,,,miles,,,weights,0,,
2010-04-28,Pool run,20,0,2.67,07:29,miles,5,,,1,,
2010-04-29,Batman,18,0,2.75,06:32,miles,3,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-05-01,Cross Train (bike),32,0,8.3,03:51,miles,,,bike,0,,
2010-05-05,Batman,19,0,2.75,06:54,miles,4,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-05-07,Secret run,40,0,5.33,07:30,miles,3,,,1,,
2010-05-06,Batman,18,0,2.75,06:32,miles,4,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-05-02,Batman,19,0,2.75,06:54,miles,4,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-05-08,Cross Train (bike),125,0,36,03:28,miles,,,bike,0,,
2010-05-10,To school and back,20,0,3,06:40,miles,4,,,1,,
2010-05-10,Iron Mountain,56,0,7.47,07:29,miles,3,,,1,,
2010-05-11,Multnomah from my house,25,0,3.54,07:03,miles,4,http://www.gmap-pedometer.com/?r=3717971,,1,,
2010-05-11,Rich Man\'s + Batman,50,0,6.95,07:11,miles,3,http://www.mapmyride.com/route/us/or/portland/679127362999935949,,1,,
2010-05-11,Cross Train (weights),0,0,,,miles,,,weights,0,,
2010-05-12,Pool run,30,0,4,07:30,miles,4,,,1,,
2010-05-13,Cross Train (bike),180,0,37.6,04:47,miles,,Ride with female.  Well worth it.,bike,0,,
2010-05-14,Iowa,48,0,6.51,07:22,miles,2,http://www.gmap-pedometer.com/?r=2995511,,1,,
2010-05-16,Cross Train (bike),0,0,15,,miles,,,bike,0,,
2010-05-17,Deschutes River Trail,20,0,2.67,07:29,miles,3,,,1,,
2010-05-27,Nature Center + 2200 loop,43,0,5.73,07:30,miles,3,,,1,,
2010-05-30,Deschutes River Trail,39,0,4.8,08:07,miles,2,,,1,,
2010-05-31,Cross Train (bike),90,0,23,03:54,miles,,,bike,0,,
2010-06-01,Deschutes River Trail,44,0,5.71,07:42,miles,3,,,1,,
2010-06-04,Bike path + Batman,29,0,4.26,06:48,miles,3,http://www.gmap-pedometer.com/?r=3782876,,1,,
2010-06-07,"Secret Run, Iron Mountain",65,0,8.67,07:29,miles,3,,,1,,
2010-06-08,Bike Path + Batman,29,0,3.97,07:18,miles,3,http://beta.mapmyfitness.com/route/detail/18141012/,,1,,
2010-06-10,Rich Man\'s,37,0,4.4,08:24,miles,3,"http://www.gmap-pedometer.com/?r=3110281 

Is called ""Bruce Wayne"" instead of ""Rich Man's"" on the Friday before races.",,1,,
2010-06-12,Shevlin Park,49,0,6.73,07:16,miles,3,http://www.gmap-pedometer.com/?r=3803031,,1,,
2010-06-14,Nature Center,31,0,4,07:45,miles,3,,,1,,
2010-06-13,Deschutes River Trail,77,0,10,07:42,miles,3,,,1,,
2010-06-15,Iron Mountain,60,0,8,07:30,miles,4,,,1,,
2010-06-15,Cross Train (weights),0,0,,,miles,,"Leg press: 12x+140, 12x+140
Calf Extension: 12x95, 12x95
Hamstring curl: 2x12x50, 2x10x50
Reverse crunch: 20x25, 20x25
Bench press: 10x70, 10x70
Lat pull-down: 12x50, 10x50
Seated row: 10x45, 10x45",weights,0,,
2010-06-16,Bike Path + Batman,26,0,3.97,06:32,miles,3,http://beta.mapmyfitness.com/route/detail/18141012/,,1,,
2010-06-17,Foot Traffic Tryon Run,45,0,6.5,06:55,miles,4,,,1,,
2010-06-20,"Secret Run, Iron Mountain, High Bridge",75,0,10,07:30,miles,4,,,1,,
2010-06-21,Rich Man\'s,53,0,7.5,07:04,miles,3,,,1,,
2010-06-22,Rich Man\'s + Iron Mountain,66,0,8.67,07:36,miles,2,,,1,,
2010-06-21,Cross Train (bike),50,0,10.86,04:36,miles,,,bike,0,,
2010-06-22,Cross Train (bike),50,0,10.86,04:36,miles,,,bike,0,,
2010-06-22,Cross Train (weights),0,0,,,miles,,"Leg press: 3x10x+140
Calf ext.: 3x10x90
Hamstring: 3x10x50
Reverse crunch: 3x15x25
Bench press: 3x10x70
Lateral: 3x10x50
Row: 3x10x45",weights,0,,
2010-06-23,Rich Man\'s,33,0,4.62,07:08,miles,2,"http://www.gmap-pedometer.com/?r=3110281 

Is called ""Bruce Wayne"" instead of ""Rich Man's"" on the Friday before races.",,1,,
2010-06-24,Various places,46,0,6.5,07:04,miles,2,Explosive diarrhoea.,,1,,
2010-06-24,Cross Train (bike),85,0,19,04:28,miles,,,bike,0,,
2010-06-23,Cross Train (bike),50,0,11.2,04:27,miles,,,bike,0,,
2010-06-25,Rich Man\'s,33,0,4.4,07:30,miles,2,"http://www.gmap-pedometer.com/?r=3110281 

Is called ""Bruce Wayne"" instead of ""Rich Man's"" on the Friday before races.",,1,,
2010-06-25,Cross Train (bike),65,0,14,04:38,miles,,,bike,0,,
2010-06-27,With Jeff,92,0,13.11,07:01,miles,4,http://www.mapmyrun.com/route/us/or/lakeoswego/713127776540621638,,1,,
2010-06-28,Extended Iron Mountain,71,0,9.47,07:29,miles,3,,,1,,
2010-06-28,Cross Train (bike),50,0,11.2,04:27,miles,,,bike,0,,
2010-06-29,Cross Train (bike),65,0,14,04:38,miles,,,bike,0,,
2010-06-29,Lake O,57,0,8,07:07,miles,3,,,1,,
2010-06-30,Rich Man\'s,37,0,5.5,06:43,miles,3,,,1,,
2010-06-30,Cross Train (bike),65,0,14,04:38,miles,,,bike,0,,
2010-06-30,Cross Train (weights),0,0,,,miles,,,weights,0,,
2010-07-01,Bike Path + Batman,27,0,3.92,06:53,miles,2,,,1,,
2010-07-01,Cross Train (bike),90,0,22,04:05,miles,,,bike,0,,
2010-07-01,Foot Traffic,47,0,6.4,07:20,miles,3,,,1,,
2010-07-02,Pool run,37,0,5,07:24,miles,4,,,1,,
2010-07-02,Cross Train (bike),100,0,15.8,06:19,miles,,,bike,0,,
2010-07-03,Iowa Backwards + School and Bike Trail,57,0,7.37,07:44,miles,4,http://beta.mapmyfitness.com/route/detail/19304890/,,1,,163
2010-07-04,Warm up,19,0,2.9,06:33,miles,3,,,1,,
2010-07-04,Race,16,5,5,03:13,km,5,,,1,,
2010-07-05,"Secret Run, Iron Mountain",62,0,8.3,07:28,miles,4,,,1,,
2010-07-06,Commute,71,0,9.93,07:09,miles,2,http://beta.mapmyfitness.com/route/detail/19454280,,1,,
2010-07-06,Cross Train (bike),30,0,5.6,05:21,miles,,,bike,0,,
2010-07-07,Commute,37,0,5.11,07:14,miles,4,http://www.gmap-pedometer.com/?r=3862900,,1,,
2010-07-07,Cross Train (bike),42,0,8,05:15,miles,,,bike,0,,
2010-07-08,Cross Train (bike),0,0,15.2,,miles,,,bike,0,,
2010-07-08,Foot Traffic Tryon Run,83,0,11.05,07:30,miles,2,Hot as a witch's tit.,,1,,
2010-07-09,Pool run,40,0,5.33,07:30,miles,4,,,1,,
2010-07-09,Cross Train (bike),66,0,13.9,04:44,miles,,,bike,0,,
2010-07-10,Springwater Corridor,67,0,9.36,07:09,miles,4,http://beta.mapmyfitness.com/route/detail/19640430/,,1,,
2010-07-11,Hawthorne,83,0,12.76,06:30,miles,5,http://www.mapmyride.com/route/us/or/portland/472126213465957875,,1,,
2010-07-11,Cross Train (bike),36,0,10,03:36,miles,,,bike,0,,
2010-07-12,Foot Traffic City Run,26,0,3.79,06:51,miles,5,http://www.gmap-pedometer.com/?r=3876464,,1,,
2010-07-12,Cross Train (bike),100,0,22,04:32,miles,,,bike,0,,
2010-07-13,Commute,62,0,8.57,07:14,miles,3,http://beta.mapmyfitness.com/route/detail/19810928/,,1,,
2010-07-13,Cross Train (bike),20,0,5.2,03:50,miles,,,bike,0,,
2010-07-14,Commute,37,0,5.11,07:14,miles,3,http://www.gmap-pedometer.com/?r=3862900,,1,,
2010-07-14,Cross Train (bike),30,0,5.2,05:46,miles,,,bike,0,,
2010-07-15,"Iron Mountain, North Shore, Rich Man\'s",83,0,11,07:32,miles,2,,,1,,
2010-07-15,Cross Train (bike),70,0,12.4,05:38,miles,,,bike,0,,
2010-07-16,Pool run,40,0,5.33,07:30,miles,4,,,1,,
2010-07-16,Cross Train (bike),70,0,14,05:00,miles,,,bike,0,,
2010-07-17,Gabriel Park and Woods Park,67,0,9,07:26,miles,4,,,1,,
2010-07-17,Cross Train (bike),0,0,12.9,,miles,,,bike,0,,
2010-07-18,South Shore,104,0,14,07:25,miles,3,,,1,,
2010-07-19,Rich Man\'s,32,0,4.4,07:16,miles,2,"http://www.gmap-pedometer.com/?r=3110281 

Is called ""Bruce Wayne"" instead of ""Rich Man's"" on the Friday before races.",,1,,
2010-07-19,Cross Train (bike),70,0,14,05:00,miles,,,bike,0,,
2010-07-20,Rich Man\'s,33,0,4.4,07:30,miles,3,,,1,,
2010-07-20,Cross Train (weights),0,0,,,miles,,,weights,0,,
2010-07-20,Cross Train (bike),80,0,16,05:00,miles,,,bike,0,,
2010-07-21,Rich Man\'s,34,0,4.4,07:43,miles,2,"http://www.gmap-pedometer.com/?r=3110281 

Is called ""Bruce Wayne"" instead of ""Rich Man's"" on the Friday before races.",,1,,
2010-07-21,Cross Train (bike),146,0,28.3,05:09,miles,,,bike,0,,
2010-07-22,Foot Traffic Tryon Run,44,0,6.5,06:46,miles,2,,,1,,
2010-07-22,Cross Train (bike),115,0,22.6,05:05,miles,,,bike,0,,
2010-07-23,Pool run,22,30,3,07:30,miles,3,,,1,,
2010-07-23,Cross Train (bike),0,0,23.6,,miles,,,bike,0,,
2010-07-24,To school and back,23,0,3.11,07:23,miles,3,,,1,,
2010-07-24,Cross Train (bike),0,0,9.7,,miles,,,bike,0,,
2010-07-25,Bowerman Athletic Club 5K,15,38,5,03:07,km,5,,,1,,
2010-07-25,Warm up and cool down,20,0,2.67,07:29,miles,5,,,1,,
2010-07-25,Cross Train (bike),0,0,3.2,,miles,,,bike,0,,
2010-07-26,Neil Weare + Iron Mountain,46,0,6.13,07:30,miles,3,,,1,,
2010-07-26,Cross Train (bike),0,0,17.3,,miles,,,bike,0,,
2010-07-27,Ballz,1,0,0.1,10:00,miles,1,,,1,,
2010-07-27,Cross Train (bike),0,0,14,,miles,,,bike,0,,
2010-07-28,Blargh,12,0,1.6,07:30,miles,2,,,1,,
2010-07-28,Cross Train (bike),50,0,11.2,04:27,miles,,,bike,0,,
2010-07-29,To school and back,24,0,3.21,07:28,miles,4,,,1,,
2010-07-29,Cross Train (bike),50,0,11.2,04:27,miles,,,bike,0,,
2010-07-30,Rich Man\'s +,40,0,5.49,07:17,miles,4,,,1,,
2010-07-30,Cross Train (bike),70,0,13.9,05:02,miles,,,bike,0,,
2010-07-31,Cross Train (bike),0,0,10.3,,miles,,,bike,0,,
2010-07-31,"Secret Run, Iron Mountain",60,0,8,07:30,miles,4,,,1,,
2010-08-01,"Springwater, Morrison Bridge, Terwillige",90,0,12.92,06:57,miles,4,http://beta.mapmyfitness.com/route/detail/20779862/,,1,,
2010-08-02,Neil Weare + Iron Mountain,55,0,7.33,07:30,miles,4,,,1,,
2010-08-03,"Secret Run, Cedar Trail, Lake Oswego",83,0,10.91,07:36,miles,3,http://www.gmap-pedometer.com/?r=3933021,,1,,
2010-08-02,Cross Train (bike),45,0,9.7,04:38,miles,,,bike,0,,
2010-08-03,Cross Train (bike),45,0,9.7,04:38,miles,,,bike,0,,
2010-08-04,Cross Train (bike),15,0,4.5,03:20,miles,,,bike,0,,
2010-08-04,Cross Train (bike),205,0,39.3,05:12,miles,,http://beta.mapmyride.com/route/detail/20786260/,bike,0,,
2010-08-05,Cross Train (bike),0,0,17.92,,miles,,http://beta.mapmyfitness.com/route/detail/20990430/,bike,0,,
2010-08-06,Cross Train (bike),0,0,12.4,,miles,,,bike,0,,
2010-06-21,Bike commute,21,0,2.87,07:19,miles,3,,,1,,
2010-06-22,Bike commute,21,0,2.87,07:19,miles,3,,,1,,
2010-06-23,Bike commute,22,0,3,07:20,miles,3,,,1,,
2010-06-24,Bike commute,38,0,5.08,07:28,miles,3,,,1,,
2010-06-25,Bike commute,28,0,3.68,07:36,miles,3,,,1,,
2010-05-01,Bike Cross Train,18,0,2.4,07:30,miles,3,,,1,,
2010-05-08,Pete\'s Mountain (Bike),84,0,11.19,07:30,miles,3,,,1,,
2010-05-13,Pete\'s Mountain (Bike),73,0,9.75,07:29,miles,5,,,1,,
2010-05-16,Bike,29,0,3.82,07:35,miles,3,,,1,,
2010-05-31,Deschutes Market (Bike),49,0,6.58,07:26,miles,3,,,1,,
2010-06-28,Commuting (Bike),23,0,3,07:40,miles,3,,,1,,
2010-06-29,Commute (Bike),28,0,3.68,07:36,miles,3,,,1,,
2010-06-30,Commute (Bike),28,0,3.68,07:36,miles,3,,,1,,
2010-07-01,Commute (bike),46,0,6.13,07:30,miles,3,,,1,,
2010-07-02,Commute (Bike),27,0,3.62,07:27,miles,3,,,1,,
2010-07-06,Commute (Bike),10,0,1.38,07:14,miles,3,,,1,,
2010-07-07,Commute (bike),15,0,1.99,07:32,miles,3,,,1,,
2010-07-08,Commute (Bike),27,0,3.59,07:31,miles,3,,,1,,
2010-07-09,Commute (Bike),27,0,3.62,07:27,miles,3,,,1,,
2010-07-11,To the Guys\' House (Bike),23,0,3.03,07:35,miles,3,,,1,,
2010-07-12,Commute (bike),44,0,5.84,07:32,miles,3,,,1,,
2010-07-13,Commute (bike),11,0,1.51,07:17,miles,3,,,1,,
2010-07-14,Commute (Bike),9,0,1.25,07:12,miles,3,,,1,,
2010-07-15,Commute (Bike),23,0,3,07:40,miles,3,,,1,,
2010-07-16,Pool run,27,0,3.56,07:35,miles,3,,,1,,
2010-07-17,Bike,22,0,3.1,07:05,miles,3,,,1,,
2010-07-19,Commute (Bike),27,0,3.56,07:35,miles,3,,,1,,
2010-07-20,Commute (Bike),31,0,4.07,07:37,miles,3,,,1,,
2010-07-21,Commute (Bike),53,0,7.11,07:27,miles,3,,,1,,
2010-07-22,Commute (Bike),43,0,5.71,07:31,miles,3,,,1,,
2010-07-23,Commute (Bike),42,0,5.58,07:31,miles,3,,,1,,
2010-07-24,Bike,17,0,2.29,07:25,miles,3,,,1,,
2010-07-25,To Freddie\'s and Fix\'s (Bike),6,0,0.76,07:53,miles,3,,,1,,
2010-07-26,Commute (Bike),31,0,4.09,07:34,miles,3,,,1,,
2010-07-27,Commute (Bike),25,0,3.31,07:33,miles,3,,,1,,
2010-07-28,Commute (Bike),22,0,3,07:20,miles,3,,,1,,
2010-07-29,Commute (Bike),22,0,3,07:20,miles,3,,,1,,
2010-07-30,Commute (Bike),26,0,3.53,07:21,miles,3,,,1,,
2010-07-31,Commute (Bike),18,0,2.43,07:24,miles,3,,,1,,
2010-08-02,Commute (Bike),19,0,2.55,07:27,miles,3,,,1,,
2010-08-03,Commute (Bike),19,0,2.55,07:27,miles,3,,,1,,
2010-08-04,Commute (Bike),11,0,1.44,07:38,miles,3,,,1,,
2010-08-04,West Hills Loop (Bike),74,0,9.83,07:31,miles,5,,,1,,
2010-08-05,Commute (Bike),32,0,4.24,07:32,miles,3,,,1,,
2010-08-06,Commute (Bike),22,0,2.93,07:30,miles,5,,,1,,
2010-03-14,Pete\'s Mountain (Bike),78,0,10.44,07:28,miles,3,,,1,,
2009-07-18,Nestucca (Bike),230,0,30.7,07:29,miles,4,,,1,,
2009-06-13,Cline Falls (Bike),89,0,11.82,07:31,miles,5,,,1,,
2009-05-15,"Portland, OR to Stevenson, WA (Bike)",108,0,14.42,07:29,miles,4,,,1,,
2009-05-16,"Stevenson, WA to White Salmon, WA",39,0,5.2,07:30,miles,5,,,1,,
2009-05-18,"Mosier, OR to Maupin, OR (Bike)",115,0,15.36,07:29,miles,3,,,1,,
2009-05-19,"Maupin, OR to Madras, OR",121,0,16.07,07:31,miles,2,,,1,,
2010-08-08,Cross Train (bike),22,0,3.7,05:56,miles,,,bike,0,,
2010-08-08,Freddie\'s (Bike),7,0,0.87,08:02,miles,5,,,1,,
2010-08-09,Cross Train (bike),45,0,12.2,03:41,miles,,,bike,0,,
2010-08-09,"Neil Weare, Iron Mountain, Rich Man\'s",60,0,8,07:30,miles,4,,,1,,
2010-08-09,Commute (Bike),27,0,3.63,07:26,miles,5,,,1,,
2010-08-10,Commute (Bike),13,0,1.75,07:25,miles,4,,,1,,
2010-08-10,Cross Train (bike),13,0,4.7,02:45,miles,,,bike,0,,
2010-08-10,Cross Train (bike),21,0,4.6,04:33,miles,,,bike,0,,
2010-08-10,Commute (Bike),9,0,1.22,07:22,miles,5,,,1,,
2010-08-10,Hawthorne + Terwilliger,80,0,11.35,07:02,miles,3,http://beta.mapmyrun.com/route/detail/21250342,,1,,
2010-08-11,Cross Train (bike),60,0,14.1,04:15,miles,,,bike,0,,
2010-08-11,Cross Train (weights),0,0,,,miles,,,weights,0,,
2010-08-11,Commute (Bike),29,0,3.86,07:30,miles,4,,,1,,
2010-08-12,Commute (Bike),44,0,5.93,07:25,miles,3,,,1,,
2010-08-12,Foot Traffic Tryon Run,46,0,6.4,07:11,miles,3,,,1,,
2010-08-12,Cross Train (bike),85,0,21.1,04:01,miles,,,bike,0,,
2010-08-13,Commute (Bike),50,0,6.62,07:33,miles,3,,,1,,
2010-08-13,Cross Train (bike),103,0,24.2,04:15,miles,,,bike,0,,
2010-08-14,Rich Man\'s + Batman,60,0,7.97,07:31,miles,3,http://beta.mapmyfitness.com/route/detail/21439412/,,1,,
2010-08-14,Commute (Bike),32,0,4.2,07:37,miles,3,,,1,,
2010-08-14,Cross Train (bike),62,0,15.1,04:06,miles,,,bike,0,,
2010-08-15,South Shore,105,0,14.79,07:05,miles,4,http://www.mapmyrun.com/route/us/or/portland/241126349348083225,,1,,
2010-08-15,Cross Train (bike),10,0,1.9,05:15,miles,,,bike,0,,
2010-08-15,To Freddie\'s (Bike),3,30,0.47,07:26,miles,5,,,1,,
2010-08-16,Rich Man\'s,32,0,4.4,07:16,miles,2,"http://www.gmap-pedometer.com/?r=3110281 

Is called ""Bruce Wayne"" instead of ""Rich Man's"" on the Friday before races.",,1,,
2010-08-16,Cross Train (bike),48,0,12.2,03:56,miles,,,bike,0,,
2010-08-16,Commute (Bike),26,0,3.48,07:28,miles,5,,,1,,
2010-08-17,Cross Train (bike),14,0,4.5,03:06,miles,,,bike,0,,
2010-08-17,Commute (Bike),11,33,1.54,07:30,miles,4,,,1,,
2010-08-17,Commute,67,0,9.49,07:03,miles,1,,,1,,
2010-08-18,Commute,37,0,5.11,07:14,miles,2,,,1,,
2010-08-18,Cross Train (bike),33,0,7.8,04:13,miles,,,bike,0,,
2010-08-18,Commute (Bike),16,0,2.14,07:28,miles,4,,,1,,
2010-08-19,Foot Traffic Tryon Run,36,0,5,07:12,miles,3,,,1,,
2010-08-19,Cross Train (bike),80,0,20.7,03:51,miles,,,bike,0,,
2010-08-19,Commute (Bike),45,0,5.97,07:32,miles,3,,,1,,
2010-08-19,Cross Train (weights),0,0,,,miles,,,weights,0,,
2010-08-20,Batman,17,0,2.75,06:10,miles,3,http://www.gmap-pedometer.com/?r=3089065,,1,,
2010-08-20,Cross Train (bike),44,0,12.3,03:34,miles,,,bike,0,,
2010-08-20,Commute (Bike),28,0,3.74,07:29,miles,3,,,1,,
2010-08-21,Forest Park,102,0,16,06:22,miles,3,,,1,,
2010-08-21,Cross Train (bike),12,0,3,04:00,miles,,,bike,0,,
2010-08-21,Commute (Bike),6,20,0.85,07:27,miles,5,,,1,,
2010-08-22,Rich Man\'s + 2200,44,0,5.99,07:20,miles,3,,,1,,
2010-08-22,Cross Train (bike),47,0,7.9,05:56,miles,,,bike,0,,
2010-08-22,Commute (Bike),14,0,1.87,07:29,miles,4,,,1,,
2010-08-23,Sellwood + 6 laps in lane 4,59,0,8.81,06:41,miles,4,,,1,,
2010-08-23,Cross Train (bike),48,0,12.1,03:58,miles,,,bike,0,,
2010-08-23,Commute (Bike),26,0,3.43,07:34,miles,4,,,1,,
2010-08-24,Cross Train (bike),18,0,3.1,05:48,miles,,,bike,0,,
2010-08-24,Commute (Bike),5,30,0.73,07:32,miles,4,,,1,,
2010-08-24,Mountain run,67,0,7.97,08:24,miles,2,,,1,,
2010-08-25,Cross Train (bike),50,0,12.3,04:03,miles,,,bike,0,,
2010-08-25,Commute (Bike),27,0,3.44,07:50,miles,3,,,1,,
2010-08-25,Pool,40,0,5.33,07:30,miles,3,,,1,,
2010-08-26,Commute (Bike),19,0,2.59,07:20,miles,4,,,1,,
2010-08-26,Cross Train (bike),37,0,9.2,04:01,miles,,,bike,0,,
2010-08-27,Rich Man\'s,32,0,4.4,07:16,miles,3,"http://www.gmap-pedometer.com/?r=3110281 

Is called ""Bruce Wayne"" instead of ""Rich Man's"" on the Friday before races.",,1,,
2010-08-27,Cross Train (bike),57,0,14.1,04:02,miles,,,bike,0,,
2010-08-27,Commute (Bike),30,0,3.95,07:35,miles,3,,,1,,
2010-08-28,Cross Train (bike),337,0,86.2,03:54,miles,,http://beta.mapmyfitness.com/route/detail/22167224/,bike,0,,
2010-08-28,Timothy Lake (Bike),185,0,24.67,07:29,miles,2,,,1,,
2010-08-29,Cafe run,146,0,19.21,07:36,miles,2,http://beta.mapmyfitness.com/route/detail/22199660/,,1,,
2010-08-29,Cross Train (bike),15,0,3.1,04:50,miles,,,bike,0,,
2010-08-29,Commute (Bike),6,0,0.8,07:30,miles,3,,,1,,
2010-08-30,Nature center,32,0,4.27,07:29,miles,3,,,1,,
